facility_id,state_id,lga_id,name,facility_type,address1,address2,phone1,phone2,email,pad_hospital_num,day_dqa,active,processing,national_id,datim_id
2897,5,94,General Hospital Dambam,Public,"","","","","",1,14,1,0,,
2892,4,82,General Hospital Enugu-Ukwu,Public,"","","","","",1,14,1,0,,
2891,4,73,Rise Clinic, Adazi Ani,Public,"","","","","",1,14,1,0,,
2893,4,86,Rushgreen Hospital,Public,"","","","","",1,14,1,0,,
2884,2,28,Cottage Hospital Maiha,Public,"","","","","",1,14,1,0,,
2901,5,105,General Hospital Ningi,Public,"","","","","",1,14,1,0,,
2902,5,107,PHC Lere,Public,"","","","","",1,14,1,0,,
2903,6,112,Cottage Hospital, Aleibiri,Public,"","","","","",1,14,1,0,,
2906,6,117,Amassoma General Hospital,Public,"","","","","",1,14,1,0,,
2862,10,203,Central Hospital Sapele,Public,"","","","","",1,14,1,0,,
2860,28,566,State Hospital Ota,Public,"","","","","",1,14,1,0,,
2863,10,210,Central Hospital Warri,Public,"","","","","",1,14,1,0,,
2858,28,572,St Joseph Catholic Hospital,Public,"","","","","",1,14,1,0,,
2904,6,116,Sagbama General Hospital,Public,"","","","","",1,14,1,0,,
2865,10,191,Eku Government Hospital,Public,"","","","","",1,14,1,0,,
2861,28,565,State Hospital Abeokuta,Public,"","","","","",1,14,1,0,,
2864,10,198,Central Hospital Kwale,Public,"","","","","",1,14,1,0,,
2859,28,571,General Hospital Ijebu Ife,Public,"","","","","",1,14,1,0,,
2879,1,6,Okpuala ngwa General Hospital,Public,"","","","","",1,14,1,0,,
2880,1,3,General Hospital Arochukwu,Public,"","","","","",1,14,1,0,,
2887,2,18,General Hospital Borrong,Public,"","","","","",1,14,1,0,,
2885,2,37,Peace Hospital Jimeta,Public,"","","","","",1,14,1,0,,
2881,2,33,Numan General Hospital,Public,"","","","","",1,14,1,0,,
2871,12,225,Alafia Specialist Hospital,Public,"","","","","",1,14,1,0,,
2872,12,226,Evangel Model Hospital, Benin,Public,"","","","","",1,14,1,0,,
2878,1,8,Isikwuato General Hospital,Public,"","","","","",1,14,1,0,,
2875,1,2,New Era Hospital,Public,"","","","","",1,14,1,0,,
2868,12,237,Benin Central Hospital,Public,"","","","","",1,14,1,0,,
2900,5,100,General Hospital Itas,Public,"","","","","",1,14,1,0,,
2866,10,195,General Hospital Ozoro,Public,"","","","","",1,14,1,0,,
2952,14,262,Royal Hospital,Public,"","","","","",1,14,1,0,,
2954,15,278,St Mary Catholic Hospital,Public,"","","","","",1,14,1,0,,
2948,14,264,Nne Nke Ebere Community Hospital,Public,"","","","","",1,14,1,0,,
2910,6,115,Landmark Medical Centre,Public,"","","","","",1,14,1,0,,
2913,6,118,Primary Health Centre, Amarata,Public,"","","","","",1,14,1,0,,
2922,7,122,CHC Adi,Public,"","","","","",1,14,1,0,,
2923,7,123,GH Gboko,Public,"","","","","",1,14,1,0,,
2925,8,157,General Hospital Konduga,Public,"","","","","",1,14,1,0,,
2926,8,154,Umaru Shehu Ultra Modern Hospital,Public,"","","","","",1,14,1,0,,
2929,9,180,GH Obanliku,Public,"","","","","",1,14,1,0,,
2932,9,176,Hiltop Healthcare Foundation,Public,"","","","","",1,14,1,0,,
2934,9,182,PHC Obudu Urban1,Public,"","","","","",1,14,1,0,,
2938,11,224,General Hospital, Onicha,Public,"","","","","",1,14,1,0,,
2941,11,222,Presbyterian Joint Hospital, Uburu,Public,"","","","","",1,14,1,0,,
2940,11,221,General Hospital, Iboko,Public,"","","","","",1,14,1,0,,
2939,11,217,St. Vincent Amudo,Public,"","","","","",1,14,1,0,,
2937,11,212,Genral Hospital, Elinwovbu,Public,"","","","","",1,14,1,0,,
2927,8,165,Mongonu General Hospital,Public,"","","","","",1,14,1,0,,
2919,7,128,GH Tse Agberagba,Public,"","","","","",1,14,1,0,,
2918,7,127,GH katsina-Ala,Public,"","","","","",1,14,1,0,,
2917,7,135,GH Oju,Public,"","","","","",1,14,1,0,,
2912,6,118,General Hospital, Agudama Ekpetima (Hub),Public,"","","","","",1,14,1,0,,
2911,6,118,Diete-Koki Memorial Specialist Hospital, Yenegoa,Public,"","","","","",1,14,1,0,,
2947,13,250,General Hospital Ifaki Ekiti,Public,"","","","","",1,14,1,0,,
2909,6,115,General Hospital Kolo,Public,"","","","","",1,14,1,0,,
2949,14,270,Agbani District Hospital, Agbani,Public,"","","","","",1,14,1,0,,
2951,14,261,Ntasi-Obi Hospital, Enugu,Public,"","","","","",1,14,1,0,,
2950,14,271,Bishop Shanahan Hospital, Nsukka,Public,"","","","","",1,14,1,0,,
2953,14,275,Our Lady Health of the Sick,Public,"","","","","",1,14,1,0,,
2955,15,281,General Hospital Wuse,Public,"","","","","",1,14,1,0,,
2956,15,281,Rainbow Hospital & Maternity,Public,"","","","","",1,14,1,0,,
2908,6,117,Comprehensive Health Center Olugbobiri,Public,"","","","","",1,14,1,0,,
2946,13,243,St. Gregory Hospital Ado-Ekiti,Public,"","","","","",1,14,1,0,,
2907,6,117,Peremabiri Cottage Hospital,Public,"","","","","",1,14,1,0,,
2914,6,118,Alfa Hospital, Imiringi Road, Yenegoa,Public,"","","","","",1,14,1,0,,
2915,6,118,St. George Hospital, Okutukutu,Public,"","","","","",1,14,1,0,,
2916,6,118,Living Rock Hospital,Public,"","","","","",1,14,1,0,,
2921,7,140,GH Lessel,Public,"","","","","",1,14,1,0,,
2920,7,141,ST Elizabeth Hospital,Public,"","","","","",1,14,1,0,,
2924,7,131,Madonna Hospital,Public,"","","","","",1,14,1,0,,
2935,9,186,CHC Oba,Public,"","","","","",1,14,1,0,,
2936,9,175,MPHC Katchuan Irruan,Public,"","","","","",1,14,1,0,,
2942,11,214,General Hospital, Owutu,Public,"","","","","",1,14,1,0,,
2943,11,218,General Hospital, Ikwo,Public,"","","","","",1,14,1,0,,
2944,13,253,State Hospital Ikole-Ekiti,Public,"","","","","",1,14,1,0,,
2945,13,247,General Hospital Aramoko Ekiti,Public,"","","","","",1,14,1,0,,
3006,27,539,GENERAL HOSPITAL AGAIE,Public,"","","","","",1,14,1,0,,
3004,26,536,General Hospital Obi,Public,"","","","","",1,14,1,0,,
2996,24,501,State Specialist Hospital Jebba,Public,"","","","","",1,14,1,0,,
2965,16,282,Madi Memorial Clinic,Public,"","","","","",1,14,1,0,,
2968,18,321,General Hospital Babura,Public,"","","","","",1,14,1,0,,
2971,18,334,General Hospital Kafin Hausa,Public,"","","","","",1,14,1,0,,
2976,20,413,General Hospital Wudil,Public,"","","","","",1,14,1,0,,
2978,20,382,PHC Zakirai,Public,"","","","","",1,14,1,0,,
2983,21,425,Dustinma General Hospital,Public,"","","","","",1,14,1,0,,
2985,21,443,General Hospital Rimi,Public,"","","","","",1,14,1,0,,
2988,22,468,Martha Bamaiyi General Hospital,Public,"","","","","",1,14,1,0,,
2989,23,488,ECWA Hospital,Public,"","","","","",1,14,1,0,,
2987,22,466,General Hospital, Wasagu,Public,"","","","","",1,14,1,0,,
2982,21,423,Daura General Hospital,Public,"","","","","",1,14,1,0,,
2984,21,438,Malumfashi General Hospital,Public,"","","","","",1,14,1,0,,
2980,20,407,Unguwa Uku MCH Centre,Public,"","","","","",1,14,1,0,,
2979,20,400,Sir Muhd Sanusi Specialist Hospital,Public,"","","","","",1,14,1,0,,
2977,20,392,Kibiya PHC,Public,"","","","","",1,14,1,0,,
2975,20,373,General Hospital Bebeji,Public,"","","","","",1,14,1,0,,
2972,18,330,Gwaram Cottage Hospital,Public,"","","","","",1,14,1,0,,
2967,16,284,Yambu Dok Clinic,Public,"","","","","",1,14,1,0,,
2966,16,287,Sabana Specialist Hospital,Public,"","","","","",1,14,1,0,,
2963,16,282,GH Kumo,Public,"","","","","",1,14,1,0,,
2961,15,276,Comprehensive Health Center Ayaura,Public,"","","","","",1,14,1,0,,
2964,16,291,Iliya Nursing Home,Public,"","","","","",1,14,1,0,,
2962,16,289,Cottage Hospital Bojude,Public,"","","","","",1,14,1,0,,
2960,15,279,Comprehensive Health Center Gaube,Public,"","","","","",1,14,1,0,,
2959,15,280,Rhema Hospital,Public,"","","","","",1,14,1,0,,
2994,24,500,General Hospital Kaiama,Public,"","","","","",1,14,1,0,,
2997,24,495,Sabo Oke Medical Center,Public,"","","","","",1,14,1,0,,
2998,26,537,General Hospital Toto,Public,"","","","","",1,14,1,0,,
2995,24,504,General Hospital Erin Ile,Public,"","","","","",1,14,1,0,,
2999,26,537,General Hospital Umaisha,Public,"","","","","",1,14,1,0,,
3002,26,534,General Hospital Nasarawa,Public,"","","","","",1,14,1,0,,
3003,26,534,General Hospital Mararaban Udege,Public,"","","","","",1,14,1,0,,
3005,27,549,GENERAL HOSPITAL KONTAGORA,Public,"","","","","",1,14,1,0,,
2958,15,277,PHC Dutse Alhaji,Public,"","","","","",1,14,1,0,,
2957,15,281,State House Clinic,Public,"","","","","",1,14,1,0,,
2991,23,473,General Hospital, Iyale,Public,"","","","","",1,14,1,0,,
3000,26,531,Innovative Biotech,Public,"","","","","",1,14,1,0,,
2993,24,492,Comprehensive Health Center Shonga,Public,"","","","","",1,14,1,0,,
2969,18,322,General Hospital Birniwa,Public,"","","","","",1,14,1,0,,
2970,18,328,General Hospital Gumel,Public,"","","","","",1,14,1,0,,
2974,20,408,Comprehensive Health Center Tofa,Public,"","","","","",1,14,1,0,,
2973,20,397,Akilo Memorial Hospital,Public,"","","","","",1,14,1,0,,
2981,21,422,General Hospital Danmusa,Public,"","","","","",1,14,1,0,,
2986,22,455,General Hospital, Kamba,Public,"","","","","",1,14,1,0,,
2992,23,469,Nagazi Comprehensive Health Centre,Public,"","","","","",1,14,1,0,,
2990,23,477,General Hospital, Ayeitoro Gbede,Public,"","","","","",1,14,1,0,,
3016,29,589,First Mercy Specialist Hospital,Public,"","","","","",1,14,1,0,,
3021,30,615,Baptist Hospital, Ejigbo,Public,"","","","","",1,14,1,0,,
3022,30,620,General Hospital, Ilesa,Public,"","","","","",1,14,1,0,,
3023,30,624,Victory Specialist Hospital,Public,"","","","","",1,14,1,0,,
3029,32,678,CHC Lardang,Public,"","","","","",1,14,1,0,,
3039,35,734,Jinya Medical Centre,Public,"","","","","",1,14,1,0,,
3040,35,739,Rapha Hospital,Public,"","","","","",1,14,1,0,,
3048,37,761,Anka General Hospital,Public,"","","","","",1,14,1,0,,
3047,36,752,General Hospital Jakusku,Public,"","","","","",1,14,1,0,,
3050,37,766,Gummi General Hospital,Public,"","","","","",1,14,1,0,,
3051,37,770,Maru General Hospital,Public,"","","","","",1,14,1,0,,
3052,37,772,Talata Mafara General Hospital,Public,"","","","","",1,14,1,0,,
3064,25,525,la Onaliba Memorial Hospital,Public,"","","","","",1,12,1,0,"",""
427,2,24,ad Kwarhi Primary Health Centre,Rural,"","","","","",1,12,1,0,,XZ8tNiiwBFl
417,2,18,ad Demsa Primary Health Care Centre,Urban,"","","","","",1,12,1,0,,pyHhnv19QzN
421,2,23,ad Clinic B Girei,Urban,"","","","","",1,12,1,0,,apo2hT9i94X
419,2,19,ad Ribado Primary Health Centre,Rural,"","","","","",1,12,1,0,,HWg3wS9k6fd
3049,37,765,Bungudu General Hospital,Public,"","","","","",1,14,1,0,,
3045,36,749,GH Geidem,Public,"","","","","",1,14,1,0,,
3046,36,746,Sani Abacha Specialist Hospital,Public,"","","","","",1,14,1,0,,
3044,35,741,CRCN Comprehensive Health Centre Wukari,Public,"","","","","",1,14,1,0,,
3042,35,736,Sunshine Clinic & Maternity,Public,"","","","","",1,14,1,0,,
3041,35,737,Cottage Hospital,Public,"","","","","",1,14,1,0,,
3038,35,743,Zing General Hospital,Public,"","","","","",1,14,1,0,,
3035,34,722,CHC Sanyinna,Public,"","","","","",1,14,1,0,,
3037,35,732,Mutum Biyu First Referal Hospital,Public,"","","","","",1,14,1,0,,
3034,34,720,CHC Kofar Rini,Public,"","","","","",1,14,1,0,,
3036,34,725,GH Wurno General Hospital,Public,"","","","","",1,14,1,0,,
3032,34,713,GH Isah General Hospital,Public,"","","","","",1,14,1,0,,
3031,34,712,GH Ilela General Hospital,Public,"","","","","",1,14,1,0,,
3028,32,674,GH Langtang,Public,"","","","","",1,14,1,0,,
3026,32,665,Cottage Hospital Bokkos,Public,"","","","","",1,14,1,0,,
3024,32,669,Hwolshe Medical Center,Public,"","","","","",1,14,1,0,,
3020,30,619,Oke-Ogbo General Hospital, Ile Ife,Public,"","","","","",1,14,1,0,,
3019,30,629,General Hospital, Ijebu-Ijesha,Public,"","","","","",1,14,1,0,,
3018,30,631,State Hospital, Asubiaro,Public,"","","","","",1,14,1,0,,
3017,29,586,Model Primary Health Centre Supare,Public,"","","","","",1,14,1,0,,
3015,29,595,General Hospital Ode Irele,Public,"","","","","",1,14,1,0,,
430,2,27,ad Shuwa Maternity,Rural,"","","","","",1,12,1,0,,IrE9aYHclMO
3008,27,549,AL-AZEEZ MEDIACAL CENTRE KONTAGORA,Public,"","","","","",1,14,1,0,,
3014,29,592,General Hospital Igbara Oke,Public,"","","","","",1,14,1,0,,
3007,27,553,AMINU ISAH KONTAGORA GENERAL HOSPITAL BANGI,Public,"","","","","",1,14,1,0,,
3025,32,667,Cottage Hospital Bassa,Public,"","","","","",1,14,1,0,,
3027,32,670,OLA Zawan,Public,"","","","","",1,14,1,0,,
3030,32,675,PHC Kombum,Public,"","","","","",1,14,1,0,,
3033,34,716,GH Rabah General Hospital,Public,"","","","","",1,14,1,0,,
3043,35,741,Kwararafa Hosp. & Maternity,Public,"","","","","",1,14,1,0,,
422,2,23,ad Girei A Primary Health Centre,Urban,"","","","","",1,12,1,0,,nImgCc3G88e
428,2,24,ad Uba Clinic B,Urban,"","","","","",1,12,1,0,,WqgmTDuf7M1
424,2,22,ad Nyako Maternity,Urban,"","","","","",1,12,1,0,,V6N6kgN6yRT
661,3,58,ak Ikot Obio Etan Primary Health Centre,Rural,"","","","","",1,12,1,0,,UfQlbprElDY
646,3,57,ak Ikot Mkpor Health Centre,Rural,"","","","","",1,12,1,0,,N4UU4Pt7iW8
629,3,54,ak Ekritam Health Centre,Rural,"","","","","",1,12,1,0,,oeR6S253Rj3
626,3,53,ak Odoro-Ukwok Health Centre,Rural,"","","","","",1,12,1,0,,DvnHWAeYYBb
603,3,51,ak Ikot Umiang Okon Health Centre,Rural,"","","","","",1,12,1,0,,dZJ3KHscbAF
599,3,51,ak Essene Primary Health Centre,Rural,"","","","","",1,12,1,0,,Kg36CFbu7HY
601,3,51,ak Ikot Etetuk Primary Health Centre,Rural,"","","","","",1,12,1,0,,L6TccC5P5M4
592,3,50,ak Nung Imo Primary Health Centre,Rural,"","","","","",1,12,1,0,,OGKmmh0IXnC
552,3,46,ak Opolum Health Centre,Rural,"","","","","",1,12,1,0,,tME1TfYJJou
672,3,60,ak Abak Ukpom Health Post,Rural,"","","","","",1,12,1,0,,svY8GDbcpG2
535,3,45,ak Ndon Eyo Primary Health Centre,Rural,"","","","","",1,12,1,0,,nYSMqgjCfyw
555,3,47,ak Ibesikpo Primary Health Centre,Urban,"","","","","",1,12,1,0,,Trg9PKZR3VP
557,3,47,ak Ikot Udo Ekop Primary Health Centre,Rural,"","","","","",1,12,1,0,,AszdzmD3rhA
559,3,48,ak Afaha Obio Emo Model Health Centre,Rural,"","","","","",1,12,1,0,,l2AdIWLN6eo
578,3,49,ak Ikot Udom Mother of Christ Maternity Home,Rural,"","","","","",1,12,1,0,,sPwML7MYKgN
581,3,49,ak Urua Inyang General Hospital,Rural,"","","","","",1,12,1,0,,Zrmj0ZAxFhv
580,3,49,ak Ntoh Usoh Health Centre,Rural,"","","","","",1,12,1,0,,qAWlwxubv2x
575,3,49,ak Ikot Inyang Ese Health Post,Rural,"","","","","",1,12,1,0,,vu7fHueMGTd
590,3,50,ak Nkara Obio Health Clinic,Rural,"","","","","",1,12,1,0,,Yer1UjWU7Fr
589,3,50,ak Ndiya Health Centre,Rural,"","","","","",1,12,1,0,,xbuAnFz2vlI
591,3,50,ak Nkwot Edem Edet Health Post,Rural,"","","","","",1,12,1,0,,nGgL5wz71XE
594,3,50,ak Obio Itak Primary Health Centre,Rural,"","","","","",1,12,1,0,,JbTQhWOZgyy
596,3,51,ak Alson Clinic,Urban,"","","","","",1,12,1,0,,I7LoselJJ72
602,3,51,ak Ikot Okpok Health Centre,Rural,"","","","","",1,12,1,0,,LeJEGLltGv1
621,3,53,ak Ikpe Ikot Nko Health Centre,Rural,"","","","","",1,12,1,0,,ljRQuNvu0Jj
625,3,53,ak Nkani Health Centre,Rural,"","","","","",1,12,1,0,,heGC07EKwUW
623,3,53,ak Mbiabet Ikpe Health Centre,Rural,"","","","","",1,12,1,0,,nj7CE2pGOCS
627,3,53,ak Usuk Ukwok Health Post,Rural,"","","","","",1,12,1,0,,keLMCgeK0YR
750,3,67,ak Ayadehe Health Post,Rural,"","","","","",1,12,1,0,,EkiqMIwEM8R
642,3,55,ak Udesi Primary Health Centre,Rural,"","","","","",1,12,1,0,,WruYSaT26e8
649,3,57,ak Ibedu Health Centre,Rural,"","","","","",1,12,1,0,,d7lIR0JGSz1
653,3,56,ak Ikot Inyang Okop Primary Health Centre,Rural,"","","","","",1,12,1,0,,KMbXuA8goLm
647,3,57,ak Ikot Uyo Primary Health Centre,Rural,"","","","","",1,12,1,0,,MCt4E8FgKhe
666,3,59,ak Ikot Akpamba Comprehensive Health Centre,Rural,"","","","","",1,12,1,0,,OFVw99UEwbW
648,3,57,ak Iwok Nsit Health Post,Rural,"","","","","",1,12,1,0,,KxJJ3bor5da
665,3,58,ak Oboetok Health Post,Rural,"","","","","",1,12,1,0,,ya05WaSQE1T
667,3,59,ak Ikot Akpan Abia Health Clinic,Rural,"","","","","",1,12,1,0,,hqYympz19Fz
669,3,59,ak Ikot Udo Ideh Health Centre,Rural,"","","","","",1,12,1,0,,ITlsJBUL9Co
551,3,46,ak Okoroutip Health Centre,Rural,"","","","","",1,12,1,0,,dyGWmWYIUqM
545,3,46,ak Iwokpom Opolum Primary Health Centre,Rural,"","","","","",1,12,1,0,,M3BuGksmz79
560,3,48,ak Aka Ididep Primary Health Centre,Rural,"","","","","",1,12,1,0,,jFUbplM5MTk
550,3,46,ak Ntafre Health Centre,Rural,"","","","","",1,12,1,0,,SHgE3hrUW8y
534,3,45,ak Mbioto 2 General Hospital,Rural,"","","","","",1,12,1,0,,p35fkOFARCY
620,3,53,ak Ekoi Ini Health Post,Rural,"","","","","",1,12,1,0,,lM3qXDPecnv
650,3,56,ak Ikot Eda Primary Health Centre,Rural,"","","","","",1,12,1,0,,DRJBNqasL82
636,3,55,ak Dominion Clinic,Rural,"","","","","",1,12,1,0,,IuWUPh1qM2v
632,3,54,ak Imaobong Clinic,Rural,"","","","","",1,12,1,0,,MXTxfiaDk7i
604,3,51,ak Ikot-Okwo Primary Health Centre,Rural,"","","","","",1,12,1,0,,s93TRceuITT
605,3,51,ak Nduk Health Centre,Rural,"","","","","",1,12,1,0,,iGZ5MWZM7cf
541,3,46,ak Base Upenekan Primary Health Centre,Rural,"","","","","",1,12,1,0,,iBYDuZfT0nu
537,3,45,ak Nkana Primary Health Centre,Rural,"","","","","",1,12,1,0,,pyxECRSLeGK
832,4,70,an Ogechukwu Hospital and Maternity Ekwulobia,Rural,"","","","","",1,12,1,0,,uoFOglsDs3Q
836,4,70,an Umuchu General Hospital,Rural,"","","","","",1,12,1,0,,fvPa7AMdNGW
831,4,70,an Nwajiaku Inland Hospital,Rural,"","","","","",1,12,1,0,,vgPr3Q7YKMb
830,4,70,an Nkpologwu Community Hospital,Rural,"","","","","",1,12,1,0,,dGiutdvP4kk
817,4,70,an Amesi Primary Health Centre,Rural,"","","","","",1,12,1,0,,UwwNSNluAis
813,4,70,an Achina Comprehensive Health Centre,Rural,"","","","","",1,12,1,0,,Ewfgse8GAlo
553,3,68,ak Ukuda Health Post,Rural,"","","","","",1,12,1,0,,QTycJXYY7PE
765,3,68,ak Mbokpu Uko Akai Health Post,Rural,"","","","","",1,12,1,0,,btgfh6xTsH6
768,3,68,ak Okossi Model Primary Health Centre,Urban,"","","","","",1,12,1,0,,UBaoaaHMG2p
748,3,66,ak Ohoabu Health Centre,Rural,"","","","","",1,12,1,0,,FTp8qoGtkOQ
744,3,66,ak Ikot Unah Health Centre,Rural,"","","","","",1,12,1,0,,ogIRQpqTxnj
743,3,66,ak Ikot Udo Ossiom Health Centre,Rural,"","","","","",1,12,1,0,,GAkUQ8xt7JW
738,3,66,ak Andikan Clinic,Rural,"","","","","",1,12,1,0,,WQcmE8OFUu8
736,3,66,ak Adat Ifang Health Centre,Rural,"","","","","",1,12,1,0,,J7L8vidxsUu
731,3,65,ak Eyokpu Primary Health Centre,Rural,"","","","","",1,12,1,0,,C7t1jSbF0yK
724,3,64,ak Nung Okubo 2 Health Centre,Rural,"","","","","",1,12,1,0,,AjaKDXF72ur
721,3,64,ak Ikot Otok Polyclinic,Rural,"","","","","",1,12,1,0,,r6KILNlpAR4
700,3,62,ak Ikwe Primary Health Centre,Rural,"","","","","",1,12,1,0,,TCxrQaP6v9p
682,3,60,ak Okpo Eto Health Centre,Rural,"","","","","",1,12,1,0,,MeKEdiG4ztS
673,3,60,ak Abiakpo Idiaha Health Post,Rural,"","","","","",1,12,1,0,,v9nMXl8x8NF
675,3,60,ak Ikot Abia Anwan Health Centre,Rural,"","","","","",1,12,1,0,,qEU9sOyNfEf
676,3,60,ak Ikwen Health Post,Rural,"","","","","",1,12,1,0,,aEx5C4DNegX
677,3,60,ak Nsit Ikpe Health Post,Rural,"","","","","",1,12,1,0,,Ht9fCeFk0JZ
694,3,62,ak Edem Idim Ibakasi Health Centre,Rural,"","","","","",1,12,1,0,,wp1WfgV4DfK
697,3,62,ak Ikot Edem Idim Ishiet Primary Health Centre,Rural,"","","","","",1,12,1,0,,shkeQFxFtJn
717,3,64,ak Ikot Eka Ideh Health Post,Rural,"","","","","",1,12,1,0,,pRLmF0jtaJ0
722,3,64,ak Ikot Ukpong Obiose Health Centre,Rural,"","","","","",1,12,1,0,,cryKYilLJlJ
723,3,64,ak Ntak Ibesit Health Post,Rural,"","","","","",1,12,1,0,,v1FOcumWZqq
728,3,65,ak Eyibia Health Post,Rural,"","","","","",1,12,1,0,,M1BqTDdTME8
732,3,65,ak Eyonsek Health Post,Rural,"","","","","",1,12,1,0,,pCGZEOFmWhV
735,3,65,ak Unwana Oro Christian Med. Centre,Rural,"","","","","",1,12,1,0,,RiEqvcVuKCy
740,3,66,ak Ikot Ebok Health Post,Rural,"","","","","",1,12,1,0,,v0OSi0G6JW8
745,3,66,ak Nkek Health Post,Rural,"","","","","",1,12,1,0,,izpelrhDvKL
747,3,66,ak Nsekhe Health Centre,Rural,"","","","","",1,12,1,0,,FvMYaZB4hb4
771,3,68,ak Oyobia Health Post,Rural,"","","","","",1,12,1,0,,n4hrEvng2ur
773,3,68,ak Udung Ukpor Health Post,Rural,"","","","","",1,12,1,0,,aYtlPe14Sm6
778,3,69,ak Domingo Specialist Hospital,Urban,"","","","","",1,12,1,0,,DVteADsFJmP
814,4,70,an Achinna Primary Health Centre Oye,Rural,"","","","","",1,12,1,0,,zdPjPARnQRP
816,4,70,an Aku Ezenifite Primary Health Centre,Rural,"","","","","",1,12,1,0,,AVKwd0IErNc
820,4,70,an Chibuzo Maternity Hospital Ekwulobia,Rural,"","","","","",1,12,1,0,,IvjSACbAPBM
819,4,70,an Ave Maria Medical Centre,Rural,"","","","","",1,12,1,0,,e4orfyMy73e
824,4,70,an Ifite Igboukwu Primary Health Centre,Rural,"","","","","",1,12,1,0,,QB2sEmHEAU2
826,4,70,an Isi Ebele Achina Primary Health Centre,Rural,"","","","","",1,12,1,0,,xlD6Nf0PUm2
829,4,70,an Mkpologwu National Hospital,Rural,"","","","","",1,12,1,0,,BVPLKMmjmaY
833,4,70,an Oraeri Primary Health Centre,Rural,"","","","","",1,12,1,0,,p9YmBzLsmyq
835,4,70,an St. Patrick Hospital and Maternity Uga,Rural,"","","","","",1,12,1,0,,vW186KZJxpz
827,4,70,an Jesse Hospital and Maternity Umuoru Uga,Rural,"","","","","",1,12,1,0,,vPZ8LqJkPEz
742,3,66,ak Ikot Oku Usung Primary Health Centre,Rural,"","","","","",1,12,1,0,,KPqJWkLycia
727,3,65,ak Ekim Primary Health Centre,Rural,"","","","","",1,12,1,0,,xeAZgBlZPQp
880,4,75,an Beacon Hospital,Urban,"","","","","",1,12,1,0,,keDej2nWSrr
844,4,71,an Nsugbe Model Primary Health Care Centre,Rural,"","","","","",1,12,1,0,,cOE4nKYwUdT
849,4,72,an Umudeze Mmiata Primary Health Centre,Rural,"","","","","",1,12,1,0,,wkRZoPZ2Egk
851,4,73,an Adazi Enu Primary Health Centre,Rural,"","","","","",1,12,1,0,,D7BwKLM8rD7
862,4,73,an Nne Ogidi Agulu Primary Health Centre,Rural,"","","","","",1,12,1,0,,Ru5PryTXMRg
901,4,76,an Amikwe Omor Health Post,Rural,"","","","","",1,12,1,0,,rqWfvvNTbDs
900,4,75,an Umuawulu Primary Health Centre,Urban,"","","","","",1,12,1,0,,KQWj9BX6bTk
894,4,75,an Obioma Hospital,Urban,"","","","","",1,12,1,0,,EJNfO0WQydo
871,4,74,an Isuniocha Primary Health Centre,Rural,"","","","","",1,12,1,0,,dzy7ETVIj7u
872,4,74,an Mgbakwu Primary Health Centre,Rural,"","","","","",1,12,1,0,,cw9V1lq8XRs
886,4,75,an His Glory Hospital and Maternity,Urban,"","","","","",1,12,1,0,,Iyqv5P1yfL9
883,4,75,an Divine Hospital and Maternity Amikwo Awka,Urban,"","","","","",1,12,1,0,,hqigBTSsTlK
882,4,75,an Climax Specialist Hospital,Urban,"","","","","",1,12,1,0,,nwZhzGP0NKR
